gameid,playerid,estOFFRTG,OFFRTG,estDEFRTG,DEFRTG,estNETRTG,NETRTG,ASTpct,ASTtoTOV,ASTratio,ORBpct,DRBpct,REBpct,TOVratio,effFGpct,TSpct,USGpct,estUSGpct,estpace,pace,paceper40,POS,pie,home_basic,FGM,FGA,FGpct,3PM,3PA,3Ppct,FTM,FTA,FTpct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,plusminusPTS,home,win,date,team,name,SEC,PTSoffTOV,2ndPTS,FBPTS,PIP,oppPTSoffTOV,opp2ndPTS,oppFBPTS,oppPIP,BLKA,foulsdrawn,SPD,DIST,REBchancesOFF,REBchancesDEF,REBchancestotal,touches,2ndAST,FTAST,passes,contestedFGM,contestedFGA,contestedFGpct,uncontestedFGM,uncontestedFGA,uncontestedFGpct,defendedatrimFGM,defendedatrimFGA,defendedatrimFGpct,date_num
22200282,1631160,133.3,133.3,106.4,66.7,27.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,72.45,89.07,74.23,3,-0.182,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,27,0.0,2022-11-25 00:00:00,27,271,97,0,0,0,0,0,0,0,0,0,0,3.48,0.1,0,0,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,37.0
22200099,1631199,150.0,150.0,170.1,166.7,-20.1,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,90.51,91.43,76.19,6,-0.047,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,28,1.0,2022-10-31 00:00:00,28,452,189,0,0,0,0,0,3,0,0,0,0,4.19,0.24,0,0,0,3,0,0,2,0,0,0.0,0,1,0.0,0,0,0.0,14.0
22200266,1631199,146.4,144.4,87.5,87.5,58.9,56.9,0.0,0.0,0.0,0.0,0.167,0.083,0.0,1.0,1.0,0.25,0.276,86.81,87.43,72.86,9,0.324,1,2,3,0.667,2,2,1.0,0,0,0.0,0,1,1,0,0,0,0,0,6,6,28,0.0,2022-11-23 00:00:00,28,452,280,0,0,0,0,0,2,0,4,1,0,4.23,0.35,1,1,2,7,0,0,4,0,1,0.0,2,2,1.0,0,2,0.0,36.0
22200751,1631199,133.3,133.3,100.0,75.0,33.3,58.3,0.0,0.0,0.0,1.0,0.0,0.333,0.0,1.0,1.0,0.25,0.25,93.91,109.57,91.3,3,0.385,0,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,1,25,0.0,2023-01-28 00:00:00,28,452,92,0,2,0,2,0,0,0,0,0,0,3.79,0.12,1,0,1,2,0,0,1,0,0,0.0,1,1,1.0,0,0,0.0,100.0
22200914,1631199,79.9,77.8,63.6,60.0,16.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.205,92.94,97.02,80.85,9,0.167,0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,6,1.0,2023-02-26 00:00:00,28,452,282,2,0,0,2,0,0,0,2,0,0,3.91,0.34,0,0,0,5,0,0,3,1,1,1.0,0,1,0.0,0,0,0.0,123.0
22201119,1631199,40.0,40.0,150.0,120.0,-110.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,98.18,109.09,90.91,5,-0.143,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,28,1.0,2023-03-26 00:00:00,28,452,132,0,0,0,0,0,0,0,0,0,0,4.1,0.17,0,0,0,2,0,0,1,0,0,0.0,0,1,0.0,0,0,0.0,151.0
22201163,1631199,100.0,66.7,0.0,0.0,100.0,66.7,0.0,0.0,0.0,0.2,0.0,0.143,0.0,0.0,0.0,0.0,0.0,58.78,73.47,61.22,3,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,2,4,0.0,2023-04-02 00:00:00,28,452,98,0,0,0,0,0,0,0,0,0,0,3.31,0.1,1,0,1,3,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,158.0
22201176,1631199,103.1,100.0,53.0,62.5,50.1,37.5,1.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.114,111.57,103.78,86.49,8,0.048,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,1,0,1,0,3,4,0.0,2023-04-04 00:00:00,28,452,222,0,0,0,0,0,3,0,2,0,0,4.89,0.33,0,1,1,4,0,0,3,0,1,0.0,0,0,0.0,1,2,0.5,159.0
22201206,1631199,188.2,200.0,128.6,112.5,59.6,87.5,0.167,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.106,98.08,101.89,84.91,7,0.0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,5,3,1.0,2023-04-07 00:00:00,28,452,212,0,0,0,0,2,0,0,6,0,0,3.86,0.25,0,0,0,3,0,0,2,0,0,0.0,0,1,0.0,0,0,0.0,162.0
22201221,1631199,114.7,121.7,113.2,106.4,1.4,15.4,0.056,0.0,14.3,0.043,0.167,0.098,0.0,0.75,0.776,0.111,0.111,99.72,99.72,83.1,46,0.104,1,4,6,0.667,1,3,0.333,1,1,1.0,1,3,4,1,0,0,0,2,10,6,28,1.0,2023-04-09 00:00:00,28,452,1343,0,3,0,6,5,2,4,18,0,1,4.51,1.8,1,5,6,30,0,0,24,3,3,1.0,1,3,0.333,1,1,1.0,164.0
22200023,1631205,106.4,66.7,0.0,0.0,106.4,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.33,150.52,125.44,3,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,20,1.0,2022-10-21 00:00:00,9,52,57,0,0,0,0,0,0,0,0,0,0,4.2,0.07,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4.0
22200957,1631205,110.3,120.0,70.0,63.6,40.3,56.4,0.0,0.0,0.0,0.0,0.167,0.083,0.0,0.5,0.5,0.25,0.253,85.18,85.67,71.39,10,0.103,0,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,0,3,5,6,1.0,2023-03-04 00:00:00,9,52,353,0,0,0,0,0,0,0,2,0,0,4.07,0.43,0,2,2,5,0,0,2,0,0,0.0,1,3,0.333,1,1,1.0,129.0
22201020,1631205,121.5,121.7,98.8,95.6,22.7,26.2,0.045,0.0,12.5,0.0,0.0,0.0,0.0,0.214,0.214,0.127,0.132,95.28,96.77,80.64,46,-0.012,1,1,7,0.143,1,7,0.143,0,0,0.0,0,0,0,1,2,0,0,1,3,13,9,1.0,2023-03-13 00:00:00,9,52,1354,0,0,0,0,8,7,7,20,0,0,4.01,1.63,0,2,2,23,0,0,16,0,1,0.0,1,6,0.167,0,0,0.0,138.0
22201028,1631205,104.3,104.4,102.0,106.7,2.3,-2.2,0.133,0.0,20.0,0.071,0.0,0.036,0.0,0.429,0.508,0.145,0.151,97.51,95.22,79.35,45,0.047,0,2,7,0.286,2,6,0.333,2,2,1.0,2,0,2,2,0,0,0,2,8,-1,30,1.0,2023-03-14 00:00:00,9,52,1361,0,2,0,0,6,15,11,28,0,1,4.21,1.73,2,1,3,22,0,0,14,0,0,0.0,2,7,0.286,5,5,1.0,139.0
22201042,1631205,119.7,121.4,120.1,114.3,-0.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.89,98.58,82.15,14,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,9,0.0,2023-03-16 00:00:00,9,52,409,0,0,0,0,5,0,5,6,0,0,4.31,0.55,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,1,1,1.0,141.0
22201066,1631205,39.2,41.7,94.5,92.9,-55.3,-51.2,0.0,0.0,0.0,0.0,0.143,0.056,0.0,0.0,0.0,0.357,0.363,97.92,96.0,80.0,12,-0.714,1,0,5,0.0,0,5,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-8,9,0.0,2023-03-19 00:00:00,9,52,390,0,0,0,0,0,0,4,4,0,0,4.2,0.5,0,1,1,12,0,0,7,0,0,0.0,0,5,0.0,0,0,0.0,144.0
22201078,1631205,139.6,137.5,87.2,75.0,52.4,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.113,109.56,118.76,98.97,8,-0.065,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1,1.0,2023-03-21 00:00:00,9,52,194,0,0,0,0,0,0,2,4,0,0,4.17,0.26,0,0,0,4,0,0,3,0,0,0.0,0,1,0.0,1,1,1.0,146.0
22201169,1631205,111.5,100.0,135.8,141.7,-24.3,-41.7,0.0,0.0,0.0,0.0,0.25,0.125,0.0,1.0,1.0,0.083,0.093,107.1,110.42,92.01,12,0.089,0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-5,22,1.0,2023-04-02 00:00:00,9,52,313,0,0,0,2,1,0,0,8,0,0,4.38,0.42,0,1,1,3,0,0,2,1,1,1.0,0,0,0.0,1,1,1.0,158.0
22201203,1631205,155.3,153.8,119.8,115.4,35.5,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93,102.3,85.25,13,-0.034,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,12,0.0,2023-04-07 00:00:00,9,52,366,0,0,0,0,2,0,0,6,0,0,4.44,0.48,0,0,0,4,0,0,4,0,0,0.0,0,0,0.0,2,2,1.0,162.0
22201223,1631205,67.2,65.2,121.0,126.1,-53.8,-60.9,0.167,0.0,25.0,0.0,0.091,0.05,0.0,0.0,0.0,0.125,0.129,109.07,108.41,90.34,23,-0.024,0,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-14,5,1.0,2023-04-09 00:00:00,9,52,611,0,0,0,0,10,0,10,14,0,0,4.55,0.83,0,1,1,13,0,0,10,0,0,0.0,0,3,0.0,2,2,1.0,164.0
22200023,1631211,0.0,0.0,106.4,66.7,-106.4,-66.7,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.333,0.532,94.33,150.52,125.44,3,0.0,1,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-2,20,1.0,2022-10-21 00:00:00,20,510,57,0,0,0,0,0,0,0,0,0,0,4.18,0.07,0,1,1,2,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,4.0
22200937,1631211,50.0,42.9,114.3,114.3,-64.3,-71.4,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.75,0.75,0.286,0.333,106.36,114.55,95.45,7,0.25,1,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,3,-5,20,1.0,2023-03-01 00:00:00,20,510,176,0,0,0,0,0,0,0,0,0,0,3.97,0.22,0,1,1,4,0,0,2,0,0,0.0,1,2,0.5,0,0,0.0,126.0
22201124,1631211,62.5,55.6,180.2,177.8,-117.7,-122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.125,97.62,104.1,86.75,9,-0.044,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-11,20,1.0,2023-03-27 00:00:00,20,510,249,0,0,0,0,2,2,4,14,0,0,3.68,0.28,0,0,0,2,1,0,1,0,0,0.0,0,1,0.0,0,0,0.0,152.0
22200388,1631214,85.0,83.3,137.9,136.4,-52.8,-53.0,0.0,0.0,0.0,0.0,0.25,0.111,100.0,0.0,0.0,0.143,0.145,103.17,104.81,87.34,12,-0.108,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,2,1,0,-5,12,0.0,2022-12-10 00:00:00,2,15,316,0,0,0,0,6,2,0,10,0,0,4.42,0.41,0,1,1,9,0,0,7,0,0,0.0,0,0,0.0,0,0,0.0,52.0
22200079,1631220,173.6,166.7,133.3,100.0,40.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76,85.42,71.19,3,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,24,1.0,2022-10-28 00:00:00,19,122,118,0,0,0,0,0,0,0,2,0,0,3.86,0.14,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,11.0
22200088,1631220,0.0,0.0,200.0,200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,75.0,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,13,0.0,2022-10-30 00:00:00,19,122,32,0,0,0,0,2,0,0,2,0,0,2.62,0.03,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,13.0
22200605,1631220,140.0,116.7,102.0,120.0,38.0,-3.3,0.0,0.0,0.0,0.333,0.0,0.143,0.0,0.333,0.333,0.375,0.429,103.07,104.21,86.84,6,-0.042,0,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,2,1,30,0.0,2023-01-09 00:00:00,19,122,152,0,2,0,2,0,3,0,0,0,0,4.48,0.22,1,1,2,6,0,0,3,1,1,1.0,0,2,0.0,0,0,0.0,81.0
22200621,1631220,136.1,133.3,0.0,0.0,136.1,133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.167,0.17,96.12,106.01,88.34,6,0.286,0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,8,3,1.0,2023-01-11 00:00:00,19,122,163,0,0,2,2,0,0,0,0,0,0,4.27,0.21,0,2,2,3,0,0,2,0,0,0.0,1,1,1.0,0,0,0.0,83.0
22200882,1631220,92.2,100.0,87.5,87.5,4.7,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.078,110.71,105.97,88.31,9,-0.074,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,14,1.0,2023-02-15 00:00:00,19,122,231,0,0,0,0,0,0,0,2,1,0,4.15,0.3,1,1,2,5,0,0,3,0,1,0.0,0,0,0.0,1,1,1.0,118.0
22200849,1631245,0.0,0.0,86.8,71.4,-86.8,-71.4,0.0,0.0,0.0,0.25,0.0,0.167,0.0,0.0,0.0,0.125,0.125,105.6,115.86,96.55,7,0.5,1,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-5,30,1.0,2023-02-11 00:00:00,30,438,174,0,0,0,0,2,0,2,2,0,0,4.6,0.25,1,0,1,4,0,0,3,0,0,0.0,0,1,0.0,0,0,0.0,114.0
22200866,1631245,133.3,133.3,77.6,83.3,55.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.143,0.143,102.36,98.74,82.29,6,0.069,0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,3,10,1.0,2023-02-13 00:00:00,30,438,175,0,0,0,2,0,0,0,4,0,0,4.66,0.24,0,0,0,2,0,0,1,1,1,1.0,0,0,0.0,0,0,0.0,116.0
22200872,1631245,200.0,200.0,50.0,40.0,150.0,160.0,0.333,0.0,50.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,0.2,107.11,119.01,99.17,5,0.286,0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,8,25,0.0,2023-02-14 00:00:00,30,438,121,0,0,0,0,0,0,0,2,0,0,4.18,0.16,0,0,0,5,0,0,3,0,0,0.0,1,1,1.0,0,0,0.0,117.0
22201083,1631245,147.9,142.9,66.7,57.1,81.3,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.342,83.9,92.05,76.71,7,0.08,1,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,6,30,0.0,2023-03-22 00:00:00,30,438,219,0,2,0,2,0,0,0,4,0,0,4.31,0.28,0,1,1,9,0,0,6,0,0,0.0,1,3,0.333,1,1,1.0,147.0
22201168,1631245,111.6,107.5,119.0,117.9,-7.4,-10.4,0.071,0.0,16.7,0.0,0.063,0.031,0.0,0.25,0.41,0.114,0.12,103.45,105.92,88.27,40,0.017,0,1,4,0.25,0,2,0.0,2,2,1.0,0,1,1,1,0,1,0,2,4,-3,20,1.0,2023-04-02 00:00:00,30,438,1074,0,0,0,2,6,3,6,24,1,1,4.53,1.44,0,2,2,19,0,1,14,1,2,0.5,0,2,0.0,0,1,0.0,158.0
22201179,1631245,138.9,132.1,118.8,125.0,20.1,7.1,0.174,0.0,33.3,0.0,0.04,0.023,0.0,0.4,0.654,0.14,0.147,110.65,110.53,92.11,53,0.098,1,2,5,0.4,0,1,0.0,6,6,1.0,0,1,1,4,1,0,0,0,10,5,30,0.0,2023-04-04 00:00:00,30,438,1368,2,0,0,4,10,8,2,24,0,7,4.4,1.8,1,3,4,44,1,0,33,0,1,0.0,2,4,0.5,0,0,0.0,159.0
22201191,1631245,101.7,100.0,123.5,122.6,-21.8,-22.6,0.091,2.0,14.3,0.033,0.043,0.038,7.1,0.364,0.421,0.174,0.182,105.21,106.48,88.73,62,0.028,0,4,11,0.364,0,3,0.0,2,2,1.0,1,1,2,2,0,0,1,2,10,-14,1,1.0,2023-04-05 00:00:00,30,438,1677,2,0,0,6,10,7,11,36,1,4,4.41,2.21,1,2,3,46,1,0,34,3,6,0.5,1,5,0.2,2,2,1.0,160.0
22201204,1631245,98.9,98.0,124.3,124.5,-25.4,-26.5,0.133,0.67,15.4,0.0,0.037,0.019,23.1,0.0,0.405,0.18,0.185,108.04,108.43,90.36,51,-0.041,1,0,3,0.0,0,1,0.0,6,10,0.6,0,1,1,2,0,0,3,2,6,-11,30,1.0,2023-04-07 00:00:00,30,438,1328,0,0,1,0,12,18,0,22,1,8,4.35,1.82,1,5,6,43,0,0,28,0,1,0.0,0,2,0.0,2,2,1.0,162.0
22201222,1631245,88.8,88.9,99.7,95.9,-10.8,-7.0,0.333,0.0,26.3,0.0,0.061,0.027,0.0,0.692,0.684,0.173,0.177,105.66,107.68,89.74,72,0.173,1,9,13,0.692,0,2,0.0,1,2,0.5,0,2,2,5,2,0,0,3,19,-6,30,0.0,2023-04-09 00:00:00,30,438,1939,9,2,8,16,15,11,4,40,0,1,4.39,2.55,1,4,5,66,0,0,51,4,5,0.8,5,8,0.625,4,4,1.0,164.0
22201184,1631303,105.3,100.0,94.5,94.4,10.8,5.6,0.167,2.0,22.2,0.1,0.111,0.105,11.1,0.667,0.667,0.156,0.166,100.62,103.36,86.13,38,0.093,0,3,6,0.5,2,5,0.4,0,0,0.0,2,2,4,2,0,0,1,3,8,4,15,1.0,2023-04-04 00:00:00,25,293,1031,2,2,0,2,3,5,7,10,0,0,4.5,1.4,2,2,4,24,0,0,17,1,1,1.0,2,5,0.4,1,1,1.0,159.0
22201199,1631303,111.1,117.5,104.6,106.6,6.5,10.9,0.042,1.0,10.0,0.032,0.059,0.046,10.0,0.438,0.438,0.125,0.126,111.43,107.31,89.42,63,0.04,0,3,8,0.375,1,3,0.333,0,0,0.0,1,2,3,1,1,3,1,2,7,9,27,1.0,2023-04-06 00:00:00,25,293,1664,2,2,0,2,12,16,12,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,161.0
22201215,1631303,119.5,120.9,120.2,120.0,-0.7,0.9,0.0,0.0,0.0,0.0,0.211,0.108,50.0,0.0,0.0,0.044,0.044,105.34,104.81,87.34,43,0.005,0,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,0,1,1,1,3,0,-2,13,1.0,2023-04-08 00:00:00,25,293,1209,0,0,0,0,5,4,2,32,0,0,4.59,1.65,0,7,7,15,0,1,12,0,0,0.0,0,1,0.0,2,3,0.667,163.0
22201230,1631303,93.5,92.3,158.1,154.9,-64.7,-62.6,0.067,1.0,10.0,0.0,0.222,0.083,10.0,0.125,0.118,0.158,0.166,102.24,103.94,86.62,52,-0.02,1,1,8,0.125,0,3,0.0,0,1,0.0,0,4,4,1,0,1,1,1,2,-31,25,0.0,2023-04-09 00:00:00,25,293,1427,0,0,2,2,4,6,9,30,0,1,4.67,1.99,0,6,6,34,1,0,24,1,4,0.25,0,4,0.0,3,3,1.0,164.0
22200002,1631306,133.0,125.0,66.7,50.0,66.3,75.0,1.0,0.0,50.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.266,86.91,102.86,85.71,4,0.2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,3,10,1.0,2022-10-18 00:00:00,14,82,112,0,0,0,0,0,0,0,0,0,0,3.85,0.13,0,1,1,5,0,0,4,0,0,0.0,0,1,0.0,0,0,0.0,1.0
22200590,1631306,100.0,100.0,66.7,50.0,33.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.333,0.333,112.21,130.91,109.09,3,0.462,1,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,1,14,1.0,2023-01-06 00:00:00,14,82,77,0,0,0,0,0,0,0,2,0,0,4.36,0.11,0,0,0,1,0,0,0,0,0,0.0,1,1,1.0,0,0,0.0,78.0
22200609,1631306,112.2,109.8,112.4,113.1,-0.2,-3.3,0.12,0.0,33.3,0.0,0.192,0.089,0.0,0.5,0.5,0.088,0.09,113.26,114.08,95.06,61,0.062,0,2,6,0.333,2,5,0.4,0,0,0.0,0,5,5,3,0,0,0,2,6,-2,8,1.0,2023-01-09 00:00:00,14,82,1540,0,0,0,0,8,8,18,26,0,1,4.71,2.21,0,9,9,33,0,0,26,1,3,0.333,1,3,0.333,1,1,1.0,81.0
22200630,1631306,130.8,128.6,186.3,200.0,-55.5,-71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.24,99.79,83.16,7,-0.05,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3,14,0.0,2023-01-12 00:00:00,14,82,188,0,0,0,0,3,0,3,2,0,0,4.92,0.28,0,0,0,3,0,0,3,0,0,0.0,0,0,0.0,1,1,1.0,84.0
22200719,1631306,135.1,133.3,133.3,150.0,1.8,-16.7,0.0,0.0,0.0,0.2,0.0,0.125,0.0,0.0,0.0,0.091,0.101,83.87,79.74,66.45,9,-0.021,1,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,14,0.0,2023-01-24 00:00:00,14,82,307,0,0,0,0,0,2,0,6,0,0,4.02,0.37,1,1,1,9,0,0,8,0,0,0.0,0,1,0.0,1,1,1.0,96.0
22200834,1631306,158.2,166.7,123.0,100.0,35.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.67,84.29,70.24,6,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,14,0.0,2023-02-09 00:00:00,14,82,205,0,0,0,0,0,0,0,2,0,0,4.37,0.27,0,1,1,4,0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,112.0
22201228,1631306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.54,108.82,90.68,1,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,14,1.0,2023-04-09 00:00:00,14,82,40,0,0,0,0,0,0,0,0,0,0,1.92,0.02,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,164.0
22200033,1631309,93.2,100.0,160.0,133.3,-66.8,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.167,0.155,72.57,76.12,63.44,6,0.188,0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-2,17,1.0,2022-10-22 00:00:00,11,509,227,0,0,0,0,2,0,0,6,0,0,3.88,0.26,0,0,0,6,0,0,5,0,0,0.0,1,1,1.0,0,0,0.0,5.0
22200799,1631309,137.1,130.8,116.7,107.7,20.4,23.1,0.75,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.136,0.071,0.075,100.39,106.97,89.14,13,0.2,0,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0,3,0,0,0,0,3,3,21,1.0,2023-02-04 00:00:00,11,509,350,3,0,0,0,3,0,0,2,0,1,3.8,0.4,0,0,0,11,0,0,10,0,0,0.0,0,0,0.0,0,0,0.0,107.0
22200860,1631309,177.6,185.7,128.6,112.5,49.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.125,0.12,97.73,102.37,85.31,7,-0.047,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,4,23,1.0,2023-02-13 00:00:00,11,509,211,0,0,0,0,2,0,2,2,0,1,3.73,0.26,0,0,0,9,1,0,6,0,0,0.0,0,0,0.0,0,0,0.0,116.0
22200880,1631309,79.3,78.6,83.8,92.9,-4.5,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.188,0.258,0.269,104.4,99.43,82.86,28,-0.189,0,1,8,0.125,1,7,0.143,0,0,0.0,0,0,0,0,0,0,0,1,3,-4,21,1.0,2023-02-15 00:00:00,11,509,811,0,0,0,0,3,1,7,10,0,0,4.35,1.06,0,1,1,34,0,0,25,0,1,0.0,1,7,0.143,2,2,1.0,118.0
22200901,1631309,100.0,66.7,0.0,0.0,100.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.29,85.54,71.29,3,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,10,1.0,2023-02-24 00:00:00,11,509,101,0,0,0,0,0,0,0,0,0,0,3.26,0.1,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,121.0
22201158,1631311,66.7,66.7,100.0,100.0,-33.3,-33.3,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.667,0.667,98.18,98.18,81.82,3,-0.167,1,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,10,1.0,2023-03-31 00:00:00,10,343,88,0,0,0,0,0,0,0,0,0,0,4.64,0.13,0,1,1,5,0,0,3,0,0,0.0,0,2,0.0,0,0,0.0,156.0
22201187,1631311,34.7,25.0,75.0,100.0,-40.3,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.568,0.75,1.042,103.2,105.0,87.5,4,1.333,1,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,2,0,1,-2,10,1.0,2023-04-04 00:00:00,10,343,96,0,0,0,0,3,3,0,0,0,1,4.03,0.13,0,0,0,3,0,0,0,0,0,0.0,0,0,0.0,0,1,0.0,159.0
22201211,1631311,60.0,60.0,82.0,80.0,-22.0,-20.0,0.333,0.5,25.0,0.0,0.25,0.143,50.0,0.0,0.0,0.273,0.3,108.6,109.92,91.6,10,-0.143,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,0,0,-2,26,0.0,2023-04-07 00:00:00,10,343,262,0,0,0,0,3,0,0,2,0,0,4.76,0.39,1,1,2,11,0,0,8,0,0,0.0,0,1,0.0,0,0,0.0,162.0
